output_path,top_folder,collection_folder,series,name,page,source_page_image
sonny_png_library/regulars/animal-collections/unrefined-animal-series-ver-4/12__duck__page-019.png,regulars,animal-collections,Unrefined Animal Series Ver. 4,Duck,19,./assets/pages/page-019.png
sonny_png_library/regulars/animal-collections/unrefined-animal-series-ver-4/13__dragon__page-019.png,regulars,animal-collections,Unrefined Animal Series Ver. 4,Dragon,19,./assets/pages/page-019.png
sonny_png_library/regulars/animal-collections/unrefined-animal-series-ver-4/14__robby-angel__page-019.png,regulars,animal-collections,Unrefined Animal Series Ver. 4,Robby Angel,19,./assets/pages/page-019.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/01__shark__page-020.png,regulars,marine-collections,Unrefined Marine Series,Shark,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/02__jellyfish__page-020.png,regulars,marine-collections,Unrefined Marine Series,Jellyfish,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/03__dolphin__page-020.png,regulars,marine-collections,Unrefined Marine Series,Dolphin,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/04__seal__page-020.png,regulars,marine-collections,Unrefined Marine Series,Seal,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/01__mangosteen__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Mangosteen,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/02__peach__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Peach,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/03__persimmon__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Persimmon,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/04__pear__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Pear,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/05__seahorse__page-020.png,regulars,marine-collections,Unrefined Marine Series,Seahorse,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/06__whale__page-020.png,regulars,marine-collections,Unrefined Marine Series,Whale,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/07__clownfish__page-020.png,regulars,marine-collections,Unrefined Marine Series,Clownfish,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/08__shell__page-020.png,regulars,marine-collections,Unrefined Marine Series,Shell,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/09__penguin__page-020.png,regulars,marine-collections,Unrefined Marine Series,Penguin,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/05__strawberry__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Strawberry,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/06__grape__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Grape,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/07__watermelon__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Watermelon,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/08__melon__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Melon,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/09__lemon__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Lemon,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/10__ray__page-020.png,regulars,marine-collections,Unrefined Marine Series,Ray,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/11__blowfish__page-020.png,regulars,marine-collections,Unrefined Marine Series,Blowfish,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/12__starfish__page-020.png,regulars,marine-collections,Unrefined Marine Series,Starfish,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/13__turtle__page-020.png,regulars,marine-collections,Unrefined Marine Series,Turtle,20,./assets/pages/page-020.png
sonny_png_library/regulars/marine-collections/unrefined-marine-series/14__robby-angel__page-020.png,regulars,marine-collections,Unrefined Marine Series,Robby Angel,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/10__chestnut__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Chestnut,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/11__pineapple__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Pineapple,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/12__apple__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Apple,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/13__seed-leaf__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Seed Leaf,20,./assets/pages/page-020.png
sonny_png_library/regulars/fruit-collections/unrefined-fruit-series/14__robby-angel__page-020.png,regulars,fruit-collections,Unrefined Fruit Series,Robby Angel,20,./assets/pages/page-020.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/01__rose__page-021.png,regulars,flower-collections,Unrefined Flower Series,Rose,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/02__cherry-blossoms__page-021.png,regulars,flower-collections,Unrefined Flower Series,Cherry Blossoms,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/03__poppy__page-021.png,regulars,flower-collections,Unrefined Flower Series,Poppy,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/04__dandelion__page-021.png,regulars,flower-collections,Unrefined Flower Series,Dandelion,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/01__carrot__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Carrot,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/02__tomato__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Tomato,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/03__bamboo-shoot__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Bamboo Shoot,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/04__sweet-potato__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Sweet Potato,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/05__cactus__page-021.png,regulars,flower-collections,Unrefined Flower Series,Cactus,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/06__morning-glory__page-021.png,regulars,flower-collections,Unrefined Flower Series,Morning Glory,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/07__lily-bell__page-021.png,regulars,flower-collections,Unrefined Flower Series,Lily Bell,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/08__hydrangea__page-021.png,regulars,flower-collections,Unrefined Flower Series,Hydrangea,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/09__pansy__page-021.png,regulars,flower-collections,Unrefined Flower Series,Pansy,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/05__onion__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Onion,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/06__radish__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Radish,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/07__green-pepper__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Green Pepper,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/08__eggplant__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Eggplant,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/09__japanese-ginger__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Japanese Ginger,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/10__carnation__page-021.png,regulars,flower-collections,Unrefined Flower Series,Carnation,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/11__acorn__page-021.png,regulars,flower-collections,Unrefined Flower Series,Acorn,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/12__tulip__page-021.png,regulars,flower-collections,Unrefined Flower Series,Tulip,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/13__bee__page-021.png,regulars,flower-collections,Unrefined Flower Series,Bee,21,./assets/pages/page-021.png
sonny_png_library/regulars/flower-collections/unrefined-flower-series/14__robby-angel__page-021.png,regulars,flower-collections,Unrefined Flower Series,Robby Angel,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/10__corn__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Corn,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/11__japanese-radish__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Japanese Radish,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/12__cabbage__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Cabbage,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/13__shiitake__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Shiitake,21,./assets/pages/page-021.png
sonny_png_library/regulars/vegetable-collections/unrefined-vegetable-series/14__robby-angel__page-021.png,regulars,vegetable-collections,Unrefined Vegetable Series,Robby Angel,21,./assets/pages/page-021.png
sonny_png_library/limited/flower-collections/flower-gift/01__sunflower-lion-blue__page-022.png,limited,flower-collections,Flower Gift,Sunflower Lion Blue,22,./assets/pages/page-022.png
sonny_png_library/limited/flower-collections/flower-gift/02__rose-lion-yellow__page-022.png,limited,flower-collections,Flower Gift,Rose Lion Yellow,22,./assets/pages/page-022.png
sonny_png_library/limited/birthday-collections/birthday-gift-bear/01__round-balloon__page-022.png,limited,birthday-collections,Birthday Gift -Bear-,Round Balloon,22,./assets/pages/page-022.png
sonny_png_library/limited/birthday-collections/birthday-gift-bear/02__present-hug__page-022.png,limited,birthday-collections,Birthday Gift -Bear-,Present Hug,22,./assets/pages/page-022.png
sonny_png_library/limited/flower-collections/flower-gift/03__sunflower-lion-mint-green__page-022.png,limited,flower-collections,Flower Gift,Sunflower Lion Mint Green,22,./assets/pages/page-022.png
sonny_png_library/limited/flower-collections/flower-gift/04__daisy-lion-lime-green__page-022.png,limited,flower-collections,Flower Gift,Daisy Lion Lime Green,22,./assets/pages/page-022.png
sonny_png_library/limited/flower-collections/flower-gift/05__daisy-lion-orange__page-022.png,limited,flower-collections,Flower Gift,Daisy Lion Orange,22,./assets/pages/page-022.png
sonny_png_library/limited/birthday-collections/birthday-gift-bear/03__heart-hug__page-022.png,limited,birthday-collections,Birthday Gift -Bear-,Heart Hug,22,./assets/pages/page-022.png
sonny_png_library/limited/birthday-collections/birthday-gift-bear/04__star-balloon__page-022.png,limited,birthday-collections,Birthday Gift -Bear-,Star Balloon,22,./assets/pages/page-022.png
sonny_png_library/limited/birthday-collections/birthday-gift-bear/05__birthday-cake-hug__page-022.png,limited,birthday-collections,Birthday Gift -Bear-,Birthday Cake Hug,22,./assets/pages/page-022.png
sonny_png_library/limited/flower-collections/flower-gift/06__rose-lion-pink__page-022.png,limited,flower-collections,Flower Gift,Rose Lion Pink,22,./assets/pages/page-022.png
sonny_png_library/limited/flower-collections/flower-gift/07__rainbow-sunflower-lion-robby-angel__page-022.png,limited,flower-collections,Flower Gift,Rainbow Sunflower Lion Robby Angel,22,./assets/pages/page-022.png
sonny_png_library/limited/birthday-collections/birthday-gift-bear/06__heart-balloon__page-022.png,limited,birthday-collections,Birthday Gift -Bear-,Heart Balloon,22,./assets/pages/page-022.png
sonny_png_library/limited/birthday-collections/birthday-gift-bear/07__aurora-balloon-bear__page-022.png,limited,birthday-collections,Birthday Gift -Bear-,Aurora Balloon Bear,22,./assets/pages/page-022.png
sonny_png_library/limited/birthday-collections/birthday-gift-bear/08__aurora-robby-angel__page-022.png,limited,birthday-collections,Birthday Gift -Bear-,Aurora Robby Angel,22,./assets/pages/page-022.png
sonny_png_library/limited/birthday-collections/birthday-gift/01__blueberry-cake__page-023.png,limited,birthday-collections,Birthday Gift,Blueberry Cake,23,./assets/pages/page-023.png
