id,page,series,name,is_secret,db_image_page,db_x,db_y,mapped_asset_path,mapped_catalog_series,mapped_catalog_name,mapped_source,identity_status,manifest_image_url,manifest_page_url
page-78-10-19th-anniversary,78,19th Anniversary,19th Anniversary,,./assets/pages/page-078.png,1165,680,sonny_png_library/limited/anniversary-collections/19th-anniversary/01__19th-anniversary.png,19th Anniversary,19th Anniversary,official-web,MATCHED,,
page-78-01-anniversary-decorations,78,Anniversary Decorations,Anniversary Decorations,,./assets/pages/page-078.png,330,160,sonny_png_library/limited/other-collections/anniversary-decorations/01__anniversary-decorations.png,Anniversary Decorations,Anniversary Decorations,official-web,MATCHED,,
page-78-05-birthday-party-special-color-2015,78,Birthday Party Special Color 2015,Birthday Party Special Color 2015,,./assets/pages/page-078.png,190,680,sonny_png_library/limited/other-collections/birthday-party-special-color-2015/01__birthday-party-special-color-2015.png,Birthday Party Special Color 2015,Birthday Party Special Color 2015,official-web,MATCHED,,
page-78-06-birthday-party-special-color-2015,78,Birthday Party Special Color 2015,Birthday Party Special Color 2015,,./assets/pages/page-078.png,415,680,sonny_png_library/limited/other-collections/birthday-party-special-color-2015/01__birthday-party-special-color-2015.png,Birthday Party Special Color 2015,Birthday Party Special Color 2015,official-web,MATCHED,,
page-78-07-blue-rabbit,78,Follow Your Heart,Blue Rabbit,,./assets/pages/page-078.png,1165,210,sonny_png_library/limited/other-collections/follow-your-heart/01__blue-rabbit.png,Follow Your Heart,Blue Rabbit,official-web,MATCHED,,
page-78-09-robby-angel,78,Follow Your Heart,Robby Angel,,./assets/pages/page-078.png,1176,210,sonny_png_library/limited/other-collections/follow-your-heart/03__robby-angel.png,Follow Your Heart,Robby Angel,official-web,MATCHED,,
page-78-08-yellow-rabbit,78,Follow Your Heart,Yellow Rabbit,,./assets/pages/page-078.png,1176,210,sonny_png_library/limited/other-collections/follow-your-heart/02__yellow-rabbit.png,Follow Your Heart,Yellow Rabbit,official-web,MATCHED,,
page-78-04-photo-contest-travel-figure-2015,78,Photo Contest Travel Figure 2015,Photo Contest Travel Figure 2015,,./assets/pages/page-078.png,595,600,sonny_png_library/limited/other-collections/photo-contest-travel-figure-2015/01__photo-contest-travel-figure-2015.png,Photo Contest Travel Figure 2015,Photo Contest Travel Figure 2015,official-web,MATCHED,,
page-78-03-photo-contest-travel-figure-2016,78,Photo Contest Travel Figure 2016,Photo Contest Travel Figure 2016,,./assets/pages/page-078.png,240,600,sonny_png_library/limited/other-collections/photo-contest-travel-figure-2016/01__photo-contest-travel-figure-2016.png,Photo Contest Travel Figure 2016,Photo Contest Travel Figure 2016,official-web,MATCHED,,
page-78-02-summer-photo-contest-figure-2017,78,Summer Photo Contest Figure 2017,Summer Photo Contest Figure 2017,,./assets/pages/page-078.png,785,160,sonny_png_library/limited/special-collections/summer-photo-contest-figure-2017/01__summer-photo-contest-figure-2017.png,Summer Photo Contest Figure 2017,Summer Photo Contest Figure 2017,official-web,MATCHED,,
page-79-22-12th-anniversary-cake,79,12th Anniversary Series,12th Anniversary Cake,,./assets/pages/page-079.png,1163,678,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/13__12th-anniversary-cake.png,12th Anniversary Series,12th Anniversary Cake,official-web,MATCHED,,
page-79-23-12th-anniversary-robby-angel,79,12th Anniversary Series,12th Anniversary Robby Angel,,./assets/pages/page-079.png,1163,678,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/14__12th-anniversary-robby-angel.png,12th Anniversary Series,12th Anniversary Robby Angel,official-web,MATCHED,,
page-79-14-apple,79,12th Anniversary Series,Apple,,./assets/pages/page-079.png,1163,215,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/05__apple.png,12th Anniversary Series,Apple,official-web,MATCHED,,
page-79-20-cabbage,79,12th Anniversary Series,Cabbage,,./assets/pages/page-079.png,1060,678,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/11__cabbage.png,12th Anniversary Series,Cabbage,official-web,MATCHED,,
page-79-13-cactus,79,12th Anniversary Series,Cactus,,./assets/pages/page-079.png,1163,215,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/04__cactus.png,12th Anniversary Series,Cactus,official-web,MATCHED,,
page-79-15-cow,79,12th Anniversary Series,Cow,,./assets/pages/page-079.png,1163,215,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/06__cow.png,12th Anniversary Series,Cow,official-web,MATCHED,,
page-79-11-elephant,79,12th Anniversary Series,Elephant,,./assets/pages/page-079.png,1163,215,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/02__elephant.png,12th Anniversary Series,Elephant,official-web,MATCHED,,
page-79-16-fawn,79,12th Anniversary Series,Fawn,,./assets/pages/page-079.png,1060,565,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/07__fawn.png,12th Anniversary Series,Fawn,official-web,MATCHED,,
page-79-12-lop-ear-rabbit,79,12th Anniversary Series,Lop Ear Rabbit,,./assets/pages/page-079.png,1163,215,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/03__lop-ear-rabbit.png,12th Anniversary Series,Lop Ear Rabbit,official-web,MATCHED,,
page-79-17-monkey,79,12th Anniversary Series,Monkey,,./assets/pages/page-079.png,1163,565,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/08__monkey.png,12th Anniversary Series,Monkey,official-web,MATCHED,,
page-79-18-mouse,79,12th Anniversary Series,Mouse,,./assets/pages/page-079.png,1163,565,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/09__mouse.png,12th Anniversary Series,Mouse,official-web,MATCHED,,
page-79-10-rabbit,79,12th Anniversary Series,Rabbit,,./assets/pages/page-079.png,1060,215,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/01__rabbit.png,12th Anniversary Series,Rabbit,official-web,MATCHED,,
page-79-19-rose,79,12th Anniversary Series,Rose,,./assets/pages/page-079.png,1163,565,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/10__rose.png,12th Anniversary Series,Rose,official-web,MATCHED,,
page-79-21-shark,79,12th Anniversary Series,Shark,,./assets/pages/page-079.png,1163,678,sonny_png_library/limited/anniversary-collections/12th-anniversary-series/12__shark.png,12th Anniversary Series,Shark,official-web,MATCHED,,
page-79-03-blueberry-cake-sheep,79,15th Anniversary Cake,Blueberry Cake Sheep,,./assets/pages/page-079.png,430,255,sonny_png_library/limited/anniversary-collections/15th-anniversary-cake/01__blueberry-cake-sheep.png,15th Anniversary Cake,Blueberry Cake Sheep,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/04/sheep.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-79-05-colorful-cake-rabbit,79,15th Anniversary Cake,Colorful Cake Rabbit,,./assets/pages/page-079.png,770,255,sonny_png_library/limited/anniversary-collections/15th-anniversary-cake/05__colorful-cake-rabbit.png,15th Anniversary Cake,Colorful Cake Rabbit,official-web,MATCHED,,
page-79-02-lemon-cake-cat,79,15th Anniversary Cake,Lemon Cake Cat,,./assets/pages/page-079.png,260,255,sonny_png_library/limited/anniversary-collections/15th-anniversary-cake/04__lemon-cake-cat.png,15th Anniversary Cake,Lemon Cake Cat,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/04/cat.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-79-04-mint-chocolate-cake-dalmatian,79,15th Anniversary Cake,Mint Chocolate Cake Dalmatian,,./assets/pages/page-079.png,600,255,sonny_png_library/limited/anniversary-collections/15th-anniversary-cake/02__mint-chocolate-cake-dalmatian.png,15th Anniversary Cake,Mint Chocolate Cake Dalmatian,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/04/dalmatian.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-79-01-strawberry-cake-toy-poodle,79,15th Anniversary Cake,Strawberry Cake Poodle,,./assets/pages/page-079.png,90,255,sonny_png_library/limited/anniversary-collections/15th-anniversary-cake/03__strawberry-cake-poodle.png,15th Anniversary Cake,Strawberry Cake Poodle,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/04/poodle.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-79-09-four-leaf-clover-robby-angel,79,15th Anniversary Robby Angel,Four Leaf Clover Robby Angel,,./assets/pages/page-079.png,750,678,sonny_png_library/limited/anniversary-collections/15th-anniversary-robby-angel/04__four-leaf-clover-robby-angel.png,15th Anniversary Robby Angel,Four Leaf Clover Robby Angel,official-web,MATCHED,,
page-79-08-heart-robby-angel,79,15th Anniversary Robby Angel,Heart Robby Angel,,./assets/pages/page-079.png,550,678,sonny_png_library/limited/anniversary-collections/15th-anniversary-robby-angel/03__heart-robby-angel.png,15th Anniversary Robby Angel,Heart Robby Angel,official-web,MATCHED,,
page-79-07-star-robby-angel,79,15th Anniversary Robby Angel,Star Robby Angel,,./assets/pages/page-079.png,350,678,sonny_png_library/limited/anniversary-collections/15th-anniversary-robby-angel/02__star-robby-angel.png,15th Anniversary Robby Angel,Star Robby Angel,official-web,MATCHED,,
page-79-06-strawberry-robby-angel,79,15th Anniversary Robby Angel,Strawberry Robby Angel,,./assets/pages/page-079.png,150,678,sonny_png_library/limited/anniversary-collections/15th-anniversary-robby-angel/01__strawberry-robby-angel.png,15th Anniversary Robby Angel,Strawberry Robby Angel,official-web,MATCHED,,
page-80-13-11th-anniversary-cake,80,11th Anniversary Series,11th Anniversary Cake,,./assets/pages/page-080.png,525,678,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/13__11th-anniversary-cake.png,11th Anniversary Series,11th Anniversary Cake,official-web,MATCHED,,
page-80-14-11th-anniversary-robby-angel,80,11th Anniversary Series,11th Anniversary Robby Angel,,./assets/pages/page-080.png,700,678,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/14__11th-anniversary-robby-angel.png,11th Anniversary Series,11th Anniversary Robby Angel,official-web,MATCHED,,
page-80-03-cherry-blossom,80,11th Anniversary Series,Cherry Blossom,,./assets/pages/page-080.png,375,175,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/03__cherry-blossom.png,11th Anniversary Series,Cherry Blossom,official-web,MATCHED,,
page-80-12-chihuahua,80,11th Anniversary Series,Chihuahua,,./assets/pages/page-080.png,225,678,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/12__chihuahua.png,11th Anniversary Series,Chihuahua,official-web,MATCHED,,
page-80-08-cow,80,11th Anniversary Series,Cow,,./assets/pages/page-080.png,375,505,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/08__cow.png,11th Anniversary Series,Cow,official-web,MATCHED,,
page-80-05-elephant,80,11th Anniversary Series,Elephant,,./assets/pages/page-080.png,675,175,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/05__elephant.png,11th Anniversary Series,Elephant,official-web,MATCHED,,
page-80-06-fawn,80,11th Anniversary Series,Fawn,,./assets/pages/page-080.png,75,505,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/06__fawn.png,11th Anniversary Series,Fawn,official-web,MATCHED,,
page-80-02-giraffe,80,11th Anniversary Series,Giraffe,,./assets/pages/page-080.png,225,175,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/02__giraffe.png,11th Anniversary Series,Giraffe,official-web,MATCHED,,
page-80-11-hippopotamus,80,11th Anniversary Series,Hippopotamus,,./assets/pages/page-080.png,75,678,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/11__hippopotamus.png,11th Anniversary Series,Hippopotamus,official-web,MATCHED,,
page-80-07-lion,80,11th Anniversary Series,Lion,,./assets/pages/page-080.png,225,505,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/07__lion.png,11th Anniversary Series,Lion,official-web,MATCHED,,
page-80-01-rabbit,80,11th Anniversary Series,Rabbit,,./assets/pages/page-080.png,75,175,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/01__rabbit.png,11th Anniversary Series,Rabbit,official-web,MATCHED,,
page-80-04-sheep,80,11th Anniversary Series,Sheep,,./assets/pages/page-080.png,525,175,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/04__sheep.png,11th Anniversary Series,Sheep,official-web,MATCHED,,
page-80-10-starfish,80,11th Anniversary Series,Starfish,,./assets/pages/page-080.png,675,505,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/10__starfish.png,11th Anniversary Series,Starfish,official-web,MATCHED,,
page-80-09-strawberry,80,11th Anniversary Series,Strawberry,,./assets/pages/page-080.png,525,505,sonny_png_library/limited/anniversary-collections/11th-anniversary-series/09__strawberry.png,11th Anniversary Series,Strawberry,official-web,MATCHED,,
page-80-19-10th-anniversary-limited-edition,80,Complete Guide Book Exclusive Figures,10th Anniversary Limited Edition,,./assets/pages/page-080.png,1160,678,sonny_png_library/limited/other-collections/complete-guide-book-exclusive-figures/05__10th-anniversary-limited-edition.png,Complete Guide Book Exclusive Figures,10th Anniversary Limited Edition,official-web,MATCHED,,
page-80-17-kiss-mark-leopard-rabbit,80,Complete Guide Book Exclusive Figures,Kiss Mark Leopard Rabbit,,./assets/pages/page-080.png,1160,230,sonny_png_library/limited/other-collections/complete-guide-book-exclusive-figures/03__kiss-mark-leopard-rabbit.png,Complete Guide Book Exclusive Figures,Kiss Mark Leopard Rabbit,official-web,MATCHED,,
page-80-16-rabbit,80,Complete Guide Book Exclusive Figures,Rabbit,,./assets/pages/page-080.png,1160,235,sonny_png_library/limited/other-collections/complete-guide-book-exclusive-figures/02__rabbit.png,Complete Guide Book Exclusive Figures,Rabbit,official-web,MATCHED,,
page-80-15-robby-angel,80,Complete Guide Book Exclusive Figures,Robby Angel,,./assets/pages/page-080.png,1085,270,sonny_png_library/limited/other-collections/complete-guide-book-exclusive-figures/01__robby-angel.png,Complete Guide Book Exclusive Figures,Robby Angel,official-web,MATCHED,,
page-80-18-sonny-angel-15th-anniversary-limited-edition,80,Complete Guide Book Exclusive Figures,Sonny Angel 15th Anniversary Limited Edition,,./assets/pages/page-080.png,1160,678,sonny_png_library/limited/other-collections/complete-guide-book-exclusive-figures/04__sonny-angel-15th-anniversary-limited-edition.png,Complete Guide Book Exclusive Figures,Sonny Angel 15th Anniversary Limited Edition,official-web,MATCHED,,
page-81-04-cow-2021,81,Dreams Inc. New Year Card Figures,Cow 2021,,./assets/pages/page-081.png,1160,315,sonny_png_library/limited/other-collections/dreams-inc-new-year-card-figures/04__cow-2021.png,Dreams Inc New Year Card Figures,Cow 2021,official-web,REVIEW,,
page-81-01-dragon-2024,81,Dreams Inc. New Year Card Figures,Dragon 2024,,./assets/pages/page-081.png,180,672,sonny_png_library/limited/other-collections/dreams-inc-new-year-card-figures/01__dragon-2024.png,Dreams Inc New Year Card Figures,Dragon 2024,official-web,REVIEW,,
page-81-05-mouse-2020,81,Dreams Inc. New Year Card Figures,Mouse 2020,,./assets/pages/page-081.png,1160,300,sonny_png_library/limited/other-collections/dreams-inc-new-year-card-figures/05__mouse-2020.png,Dreams Inc New Year Card Figures,Mouse 2020,official-web,REVIEW,,
page-81-03-robby-2023,81,Dreams Inc. New Year Card Figures,Robby 2023,,./assets/pages/page-081.png,610,240,sonny_png_library/limited/other-collections/dreams-inc-new-year-card-figures/02__robby-2023.png,Dreams Inc New Year Card Figures,Robby 2023,official-web,REVIEW,,
page-81-08-blue-dog-2018,81,Dreams Inc. New Year Card Figures,Shiba Inu 2018 Blue,,./assets/pages/page-081.png,1160,672,sonny_png_library/limited/other-collections/dreams-inc-new-year-card-figures/08__shiba-inu-2018-blue.png,Dreams Inc New Year Card Figures,Shiba Inu 2018 Blue,official-web,REVIEW,,
page-81-07-pink-dog-2018,81,Dreams Inc. New Year Card Figures,Shiba Inu 2018 Pink,,./assets/pages/page-081.png,1160,672,sonny_png_library/limited/other-collections/dreams-inc-new-year-card-figures/07__shiba-inu-2018-pink.png,Dreams Inc New Year Card Figures,Shiba Inu 2018 Pink,official-web,REVIEW,,
page-81-02-tiger-2022,81,Dreams Inc. New Year Card Figures,Tiger 2022,,./assets/pages/page-081.png,525,672,sonny_png_library/limited/other-collections/dreams-inc-new-year-card-figures/03__tiger-2022.png,Dreams Inc New Year Card Figures,Tiger 2022,official-web,REVIEW,,
